,0,1
0,-0.3317956340380845,-0.49125442900038685
1,-1.3644220414966983,0.2870591677583982
2,0.32988651087037485,0.06394062221366058
3,-1.7286591661725068,-0.8980953400128084
4,0.10215321631738453,0.6820294774543753
5,0.6474393753711871,0.1284688649166888
6,0.8494248883089003,-1.2451955115121256
7,1.7519053054716593,1.1242473039533323
8,0.6797873059526902,1.0093531822572626
9,1.5347763394286724,-0.01701587354621159
10,-1.0918705256024508,-1.3440479102210652
11,0.7282113433955753,-0.8344705823299307
12,0.4001998821264116,0.5094599492434388
13,0.7614384535381111,1.157596550149279
14,0.6668552617010219,0.337178284562723
15,-0.5024582723181966,1.504424408428306
16,0.5954324687569912,-0.567463624347682
17,-0.012569958723454074,-1.3509623651843274
18,0.9023407075602337,-1.2429274014277578
19,1.0067820928819955,1.2075532540628506
20,-0.7023553287352723,-0.523705275005703
21,0.267635225646859,-0.07096829098302015
22,1.6324713416018362,0.8337785491016215
23,-0.18606719744636777,0.9546180095468895
24,0.682667436443041,-1.2479384722292315
25,-0.05315085944351936,-0.48207196405621955
26,0.23738624945956163,0.8920190639285899
27,-1.3610202529372837,-0.35339488335694014
28,0.8753299328207913,0.5259070343158927
29,-0.8017823511249683,0.2521672897415652
30,0.5077104752172764,0.29392602561934045
31,1.5821679385757539,0.2653412691627737
32,-1.4108177858022957,0.05934264036673499
33,-0.4808329420044285,0.6025137624518485
34,0.0574718421710882,-0.6547427394450265
35,-1.1339188916705119,0.5331327289350534
36,-0.8172616115808817,0.8776989460479641
37,1.7424525113033829,2.6208733268080153
38,0.09749571698323647,-0.23826783306468025
39,1.0152015292793992,-1.160792305933109
40,-0.004897906923221709,0.37355670390560325
41,-0.9424334490089631,-1.5133456120535145
42,0.9548071966303097,0.3956277258919988
43,-0.9357749435400606,-0.5851197974661017
44,0.1684041723936034,0.7161913394796932
45,-0.6027659514048379,0.4430221398709959
46,0.7710405000564527,0.40188628709818675
47,1.1325880711094924,-0.4736022231300972
48,-0.3825055156739822,-0.1073238494465071
49,0.13064580170843018,-0.1351352010446895
50,1.416513491246687,0.9440693030647614
51,0.7304956674083728,-0.15492337187316768
52,-0.07919626206094955,0.3505730049770018
53,-1.6610070777206545,-1.4757148640930353
54,-0.16722793620145324,-0.25779082895014044
55,1.6210974364508155,1.5768099634871737
56,-1.3878126918473797,1.2867295950628368
57,0.0026599981962626513,0.32063283786738883
58,0.6736869829259245,-0.6102023924845206
59,-1.3563621983872403,-0.5438881136755028
60,-0.15629260810243803,-1.1553373843773747
61,-0.3975514428449467,-1.9316212944014552
62,-1.677992872748114,0.7007015760525211
63,1.14181059583632,0.5117940913502173
64,0.19858809676165515,-0.35997638954174505
65,1.2622970999272374,1.3226356034508187
66,0.6340622651963994,1.137151498761568
67,-0.07254163682574533,1.603967627191397
68,0.8356834980963787,0.47241055599761417
69,0.0004261870068834463,-1.3489117638940045
70,-0.8962268838717448,0.5188230530416257
71,1.2463172760038896,1.4329975186325947
72,-0.6365336535650714,0.20609631794227531
73,1.7588845897032996,0.30628885291516766
74,-0.5903925137766036,-0.2754352823230616
